employee_id,full_name,email,department,office_location,employment_type,grade,budget,headcount,hours_worked,rating,notes,report_date
E00193,Thomas Miller,michaelcooper@boyd.info,Engineering,Perth,Casual,APS5,154749,5,119.4,3.6,Ipsa possimus eum error.,2024-12-10
E00194,Ashley Sweeney,byrdfrank@sanchez.edu,HR,Melbourne,Casual,EL2,149925,5,1669.3,4.6,,2023-11-15
E00195,Joel Salinas,jacobsandoval@johnson-mendez.org.au,Marketing,Canberra,Part-time,APS6,77507,4,360.4,4.0,,2024-09-12
E00196,Jeffrey Smith,jamiegoodwin@ray.org,Engineering,Canberra,Part-time,SES1,149173,5,1584.3,1.3,Eveniet itaque ea similique minus odit.,2024-04-02
E00197,Lisa Matthews,michael79@cervantes.net,HR,Perth,Part-time,APS1,79641,2,657.8,3.1,,2023-04-30
E00198,Leslie Powers,david41@brooks.edu,Engineering,Darwin,Contract,APS2,119432,2,972.5,2.8,,2023-03-01
E00199,Kyle Andrews,olopez@steele.edu,Marketing,Melbourne,Contract,APS1,60395,2,1083.1,1.2,,2023-12-19
E00200,Dylan Lopez,wharvey@washington.biz,Finance,Hobart,Contract,APS2,113591,2,1407.3,4.1,Magnam libero placeat impedit saepe laborum assumenda.,2024-10-23
E00201,Philip Carter,jeffrey42@cunningham-barton.info,Sales,Brisbane,Contract,EL2,149486,5,326.1,4.4,,2023-05-02
E00202,Ashley Wilson,amber07@robinson.org.au,Sales,Hobart,Part-time,SES1,89188,1,1385.5,4.9,,2024-04-19
E00203,Zachary Cole,michelle17@rowe.org.au,IT,Sydney,Contract,APS4,96129,2,1693.6,3.9,,2023-04-26
E00204,Leah Bell,imartin@li.edu.au,Sales,Sydney,Part-time,APS1,73224,5,157.1,3.4,Minus nisi cumque voluptatem eos nemo.,2024-12-21
E00205,Kayla Mccullough,taylorkaren@sellers-riddle.org,Finance,Canberra,Contract,EL1,88477,1,338.2,5.0,,2023-08-28
E00206,Brandi Thomas,maria67@ray.biz,Legal,Brisbane,Casual,APS4,146535,5,475.8,2.2,,2023-03-04
E00207,Bernard Norton,powellkara@mayer.net.au,Sales,Hobart,Contract,SES1,105143,4,1435.9,2.3,A quo quasi quasi itaque optio facere aperiam.,2024-03-02
E00208,Claudia Jordan,troymorris@morgan-lane.edu.au,Sales,Sydney,Contract,APS3,89536,3,1557.8,1.6,,2024-04-19
E00209,Rachel Shannon,williamsconnie@smith-noble.org,Sales,Canberra,Part-time,SES1,93422,2,661.4,1.3,Itaque voluptatibus incidunt voluptatum tenetur sunt.,2024-04-05
E00210,Shannon Mcdowell,penajohn@beck-banks.com,IT,Perth,Casual,APS1,139294,5,167.2,1.3,,2024-08-24
E00211,Eric Lyons,rubendavis@smith.com.au,Legal,Perth,Full-time,APS5,87762,2,1735.5,1.5,,2024-05-05
E00212,Darrell Frazier,smithmatthew@mcneil.org,IT,Adelaide,Part-time,EL1,161648,3,747.1,3.1,Architecto fugit quas aut et sunt consequatur.,2024-01-03
E00213,Nicole Anderson,caseyelliott@santos.org,Engineering,Canberra,Full-time,EL2,165226,4,1394.8,2.3,Nulla ipsam dolor tempore consequuntur commodi.,2023-07-28
E00214,Heather Jordan,johnnewman@tran.edu.au,Finance,Perth,Part-time,APS4,132523,5,1084.5,2.7,Quod porro sed omnis error.,2023-06-06
E00215,Katrina Adkins,debbie37@rodriguez-porter.edu.au,Sales,Darwin,Contract,APS4,149764,3,537.5,4.3,,2024-10-19
E00216,Stephen Smith,sarah26@fisher.info,Legal,Sydney,Part-time,APS3,124004,2,1658.7,3.2,,2024-10-19
E00217,Patricia Smith,smithjason@fry.edu,HR,Brisbane,Full-time,APS1,114053,2,1532.3,1.9,Occaecati magnam impedit praesentium assumenda.,2024-12-25
E00218,Lisa Ramirez,christian32@murphy.com.au,Engineering,Sydney,Full-time,APS6,140980,5,1651.7,3.6,,2023-01-17
E00219,Jeffrey Ashley,brianmiller@wilson-salazar.com,Sales,Hobart,Full-time,APS1,129391,3,1010.8,2.1,,2024-05-29
E00220,Patrick Yang,smithderrick@martin.edu,Operations,Canberra,Full-time,APS2,128732,2,509.6,3.5,Quos quam cumque consectetur quos eaque suscipit.,2023-09-16
E00221,Alyssa Roman,alexandria49@jones.info,Sales,Melbourne,Casual,APS2,120161,5,513.5,3.8,,2023-11-04
E00222,Carol Moore,shannonemily@perez.com,Finance,Melbourne,Contract,APS2,132443,4,195.4,1.0,,2023-06-25
E00223,Scott Sanchez,jcox@velazquez.edu,Sales,Darwin,Full-time,APS6,177282,5,1662.6,1.9,Dolore dolorum totam eum repudiandae nemo.,2024-12-09
E00224,Michael Williams,lindajarvis@jones-marshall.net,HR,Hobart,Full-time,APS5,83508,3,126.6,1.8,,2023-05-28
E00225,Emily Miller,msmith@elliott-torres.edu.au,Marketing,Brisbane,Part-time,APS3,171338,4,1251.0,3.2,,2024-01-29
E00226,Jacob Bonilla,jessicapayne@hernandez.com,HR,Hobart,Casual,SES1,117290,2,1525.7,2.4,,2024-09-20
E00227,Gregory Franco,tapiaaaron@bennett.org.au,Legal,Hobart,Casual,APS1,119054,4,487.8,3.2,Voluptatem in vero voluptate consequuntur eius aliquam.,2024-01-20
E00228,Ryan Gutierrez,stephen19@wagner.biz,Sales,Brisbane,Casual,APS2,153468,1,239.5,1.6,,2024-12-29
E00229,Keith Graham,joelgreen@howe-long.net.au,Legal,Melbourne,Full-time,APS6,71995,1,1703.0,2.8,Iste doloremque velit consequatur quo autem.,2023-10-04
E00230,Jerry Edwards,herreratami@hayes.net,Operations,Melbourne,Contract,EL1,127166,4,275.6,1.4,,2024-07-21
E00231,Ann Aguirre,margaret90@huff.org,Legal,Perth,Full-time,EL1,98253,4,759.3,1.3,,2024-07-26
E00232,David Kelly,byrdjorge@johnson.info,Operations,Adelaide,Part-time,EL1,99469,3,938.3,1.3,,2024-03-21
E00233,Krista Davis,laradonald@brown.org,Engineering,Brisbane,Casual,APS2,92321,4,1109.5,1.8,Reprehenderit fuga occaecati officia neque.,2023-04-20
E00234,Robert Johnson,gonzalezdebbie@davis.com.au,Sales,Brisbane,Contract,APS6,103193,4,669.1,4.3,Velit amet unde.,2024-10-28
E00235,Nathaniel Crawford,lvega@lewis-lopez.net,IT,Perth,Casual,EL2,112198,3,595.5,3.8,Sunt alias nulla doloribus eos illum mollitia.,2024-05-17
E00236,Douglas Taylor,dawnrobles@mccoy.com,Marketing,Sydney,Casual,EL1,133905,2,1106.8,3.2,,2024-11-29
E00237,Rachael Howard DDS,kcooper@morris.edu.au,Engineering,Darwin,Contract,APS4,168957,1,1492.2,4.2,Adipisci repellat eligendi repellat iusto.,2024-02-23
E00238,Kevin Hall,craigsandoval@ferguson-moody.com,Marketing,Darwin,Casual,APS4,153747,4,1441.4,1.3,,2024-09-04
E00239,Theresa Johnston,lkelly@young.net.au,Sales,Melbourne,Full-time,SES1,163641,3,1292.8,4.2,Adipisci praesentium veniam natus natus deleniti voluptates sunt.,2024-08-31
E00240,Eric Henry Jr.,carolynsmith@smith-hardin.org.au,IT,Canberra,Part-time,APS6,65806,5,1772.1,3.7,,2024-02-14
E00241,Gina Thompson,brian29@stark.net.au,Sales,Perth,Full-time,APS2,72924,3,477.4,4.0,,2024-07-25
E00242,Jacqueline Mcmahon,vwillis@morris-daugherty.biz,Sales,Melbourne,Part-time,EL2,63219,4,277.7,2.7,,2023-03-29
E00243,Toni Banks,jasminehoffman@buchanan.org,Operations,Darwin,Casual,APS6,162795,2,985.9,2.4,,2023-04-10
E00244,Nicholas Phillips,jessicarush@myers.com,Engineering,Melbourne,Full-time,APS6,99356,1,1477.3,1.5,,2023-12-18
E00245,Evan Lamb,daniellegarcia@taylor-mcgee.org.au,Operations,Brisbane,Part-time,APS4,103383,5,824.8,2.8,Voluptatem cumque suscipit at quae odit.,2024-02-19
E00246,Jillian Baker,heatherbell@le.biz,Sales,Hobart,Full-time,EL1,156650,5,1601.3,2.8,Quasi voluptas sunt laudantium fugiat molestias.,2024-03-15
E00247,John Shields,franciscojones@phillips.net,IT,Brisbane,Casual,APS4,166001,1,1081.5,4.2,Asperiores cumque fugiat quasi.,2024-07-03
E00248,Stephanie Davis,bbush@martin.com.au,IT,Hobart,Full-time,EL2,94387,4,997.1,3.6,,2024-09-03
E00249,William Ortiz,donna43@williams.edu,HR,Melbourne,Casual,APS6,140918,2,1483.4,3.8,,2023-11-01
E00250,Brittany Ward,qmiller@greene.org,Legal,Brisbane,Part-time,APS2,83992,3,1278.8,3.0,,2024-03-04
E00251,Vanessa Wells,parkerraymond@jacobson-baker.edu,Sales,Brisbane,Contract,APS3,150889,2,1043.4,3.0,Delectus suscipit fuga ipsum ea iure.,2023-05-24
E00252,Derrick Brown,millermaurice@gutierrez.com,Engineering,Darwin,Casual,APS1,123518,2,431.7,2.5,,2024-07-29
E00253,Sabrina Barnes,parmstrong@evans-foster.com,Engineering,Sydney,Contract,EL1,70835,5,152.5,4.0,Necessitatibus maxime nemo voluptatem corporis veniam ipsum.,2023-10-27
E00254,Carol Lewis,davidhenderson@graham.edu.au,Marketing,Adelaide,Contract,APS3,161259,4,1034.5,1.5,,2023-04-27
E00255,Thomas Sloan,millerangela@nguyen.com,Legal,Perth,Full-time,SES1,159615,4,1028.8,5.0,Nesciunt quos beatae corrupti necessitatibus nesciunt vitae aut.,2023-04-15
E00256,Richard Floyd,natalie46@washington.net,Finance,Perth,Casual,EL2,167050,1,846.4,5.0,,2023-08-31
E00257,Luke Becker,vwilliams@young.net.au,Legal,Canberra,Part-time,EL1,162871,2,1483.0,4.2,,2024-08-06
E00258,Robert Turner,megan13@turner.info,Operations,Brisbane,Casual,APS6,95041,5,1775.3,3.7,,2023-04-08
E00259,Erica Daniel,lopezjason@figueroa-malone.net.au,Sales,Hobart,Casual,APS1,76631,2,524.5,3.8,,2023-09-11
E00260,Kaylee Moore,jenna62@suarez.org.au,Marketing,Canberra,Contract,EL1,143050,1,784.8,4.0,,2024-12-12
E00261,Danielle Bryant,janet45@wagner-reid.com.au,Engineering,Canberra,Full-time,APS6,173889,1,1342.6,2.8,,2024-11-11
E00262,Dana Burns,ethompson@arnold.net,Sales,Brisbane,Contract,APS4,124843,3,648.9,2.1,,2024-07-14
E00263,Melissa Mitchell,kwilliams@vincent.org.au,Engineering,Melbourne,Full-time,APS6,66021,1,1164.5,4.3,,2023-01-17
E00264,Debra Ortiz,hancocktammy@smith.edu.au,Operations,Adelaide,Contract,EL2,116072,2,1792.7,4.6,Dolore non velit.,2024-10-27
E00265,Michelle Hill,dyork@robinson-turner.edu,Marketing,Perth,Casual,APS2,108738,2,188.0,3.5,,2024-12-17
E00266,Jennifer Garcia,anna99@evans-rodriguez.com.au,HR,Darwin,Full-time,APS2,87973,4,232.5,3.4,Voluptates odit similique ea quae tempora.,2024-06-15
E00267,Chris Cannon,trujilloleah@powell.com,Legal,Melbourne,Contract,APS2,122613,1,489.2,1.4,Voluptatum ea in harum alias provident nemo.,2023-04-15
E00268,Nicholas Walker,qknox@romero-bruce.edu,Marketing,Sydney,Contract,APS3,158717,2,1190.7,3.7,,2023-03-12
E00269,Brent Anderson,jessica82@lam.org.au,Operations,Perth,Casual,EL2,142323,2,1663.8,3.5,In suscipit fuga nesciunt iure.,2024-03-29
E00270,Anthony Walters,kennedyjames@dillon.edu,HR,Perth,Full-time,APS3,137276,4,697.6,2.7,Impedit sit corrupti voluptatibus exercitationem.,2023-05-24
E00271,Dr. Victoria Thomas,kimberlyfreeman@hatfield.info,HR,Perth,Casual,APS4,150502,1,1541.4,3.6,,2023-11-05
E00272,Philip Jackson,tracygallagher@anderson.biz,IT,Melbourne,Casual,EL1,162734,2,941.3,1.5,,2024-05-26
E00273,Vincent Reyes,fergusonjessica@mcclain.org.au,Finance,Darwin,Casual,APS6,172828,5,815.5,3.2,,2023-06-26
E00274,Aaron Gross,heathercooper@garcia.edu.au,HR,Adelaide,Full-time,APS1,61807,3,466.8,4.7,,2024-02-12
E00275,Austin Williams,stephen89@morgan.net.au,Sales,Melbourne,Contract,EL1,130328,5,1147.3,2.1,,2023-11-14
E00276,Katherine Christensen MD,osmith@mercer.edu,IT,Sydney,Casual,APS3,143138,1,627.3,2.7,Commodi quae recusandae fugiat.,2023-09-02
E00277,Patricia Dean,stanleydesiree@williams.biz,Sales,Melbourne,Contract,APS2,67212,3,1232.3,3.6,Fugit molestias labore corrupti possimus occaecati.,2023-06-29
E00278,Matthew Bates,cindy26@hunt.com.au,Operations,Brisbane,Part-time,APS1,105443,5,979.3,4.3,Beatae autem dicta dicta ea.,2023-09-23
E00279,Christina Warner,ethan87@watts.net.au,Marketing,Melbourne,Full-time,APS2,103910,4,562.4,1.3,,2024-12-30
E00280,Adam Davis,conleyelizabeth@herring.com.au,Legal,Melbourne,Contract,APS1,81873,3,367.4,4.1,Temporibus officia itaque voluptate.,2024-08-10
E00281,Anthony Li,phelpsmichael@edwards.com,Finance,Brisbane,Full-time,APS1,92053,1,902.0,2.5,,2023-06-03
E00282,Charles Holland,michael79@johns-davis.net.au,Finance,Canberra,Contract,SES1,92540,4,1657.0,2.3,Beatae id itaque saepe.,2023-03-21
E00283,Karen Fisher,danielhorton@jarvis.com.au,Finance,Adelaide,Part-time,APS3,66019,4,217.2,2.9,Tenetur laboriosam necessitatibus ipsa nostrum quod.,2023-10-17
E00284,Shari Hobbs,timothyfreeman@alexander-brown.net.au,Engineering,Darwin,Casual,APS1,133899,3,1357.3,2.0,,2024-01-13
E00285,Sean Warren,tiffanysantiago@stone-watts.edu.au,IT,Sydney,Part-time,SES1,113744,1,496.1,2.4,,2024-12-11
E00286,Matthew Wright,elizabeth62@mcclain.org,Finance,Adelaide,Casual,EL1,129443,2,813.7,4.8,Sed sequi sit asperiores laudantium dolores voluptas.,2023-05-26
E00287,Daniel Schneider,fmontoya@wallace-berry.com.au,IT,Brisbane,Contract,SES1,108823,4,1756.7,1.3,,2023-04-08
E00288,Jillian Wilson,bmcgee@powell.edu,Sales,Hobart,Full-time,APS2,117014,2,502.5,2.0,,2023-11-19
E00289,Samantha Conner,pamela83@powers.com,Legal,Brisbane,Contract,APS6,69789,2,331.4,4.1,Sapiente ex quisquam nobis quaerat.,2023-04-22
E00290,Jesse Davis,aaronkelly@brandt.com.au,Engineering,Darwin,Casual,EL2,130244,3,1739.9,1.8,Tempore laudantium reprehenderit.,2023-11-12
E00291,Jennifer King,jacobconrad@lewis-summers.org.au,HR,Brisbane,Part-time,APS2,99874,5,168.6,4.3,Autem impedit unde saepe nihil quo.,2023-12-02
E00292,Matthew Blanchard,tamarasmith@williams.info,IT,Hobart,Contract,APS6,148759,3,542.3,5.0,,2023-02-01
E00293,Priscilla Kent,jessicaanderson@sandoval-obrien.net.au,IT,Brisbane,Contract,APS2,164046,2,306.5,1.2,Sunt in non possimus dolorum id exercitationem.,2023-08-16
E00294,Robert Taylor,megan85@doyle.org.au,Sales,Melbourne,Full-time,APS6,136326,5,540.0,4.3,Quaerat placeat ullam consequatur quae voluptate debitis molestiae.,2023-01-23
E00295,Michelle Hodges,qaguilar@butler.net,Engineering,Brisbane,Full-time,APS3,178630,3,308.3,4.8,,2023-02-21
E00296,Jenny Smith,johnsondustin@brown.net,Sales,Adelaide,Contract,EL1,149550,4,393.8,1.9,Corporis aperiam quos dignissimos molestiae.,2023-07-11
E00297,Jesse Jensen,juliahoffman@dixon.net,Operations,Adelaide,Part-time,APS1,125390,4,1600.7,2.9,Unde harum vero.,2023-03-31
E00298,Emily Arnold,manningjames@greer-pruitt.net.au,Sales,Canberra,Part-time,APS4,165141,5,1451.2,5.0,,2024-12-31
E00299,Kimberly Morrison,kellythompson@jones.com.au,Engineering,Sydney,Casual,APS6,83568,1,642.1,1.9,,2023-10-15
E00300,Jeffrey Hawkins,eugenesingleton@rivera.org,Engineering,Sydney,Casual,SES1,90508,2,270.2,3.6,,2023-09-30
E00301,Timothy Carlson,tracy98@jones-zimmerman.edu,IT,Canberra,Casual,EL1,170784,2,399.4,3.4,,2024-12-15
E00302,Clinton Jones,robertherrera@bailey.net.au,Finance,Melbourne,Part-time,APS6,84672,4,1021.6,1.7,Facere dolor quibusdam minus voluptatum reprehenderit.,2023-02-08
E00303,Mrs. Maureen Griffin,susanfleming@james-hogan.com.au,IT,Canberra,Contract,APS1,140495,2,1471.0,2.4,Ducimus quam ad maxime quo maiores.,2023-07-01
E00304,Katelyn Phillips,lukemiller@jackson.edu,Operations,Hobart,Full-time,APS3,170949,5,1563.1,4.8,,2024-01-18
E00305,Austin Santiago,michellecoleman@harris.biz,Legal,Canberra,Casual,APS5,80644,4,1446.1,4.8,Quia corrupti itaque ex.,2024-10-26
E00306,Anthony Bauer,andrewsjeremy@russell-hayes.biz,Legal,Hobart,Part-time,APS4,156206,3,316.5,3.9,,2024-12-19
E00307,Alan Nunez,maychristine@richards.edu,Finance,Brisbane,Casual,APS3,140134,2,1187.4,1.4,Enim placeat non eligendi.,2024-05-23
E00308,Jane Short,wellsamanda@francis.net,HR,Darwin,Casual,APS4,82005,1,1496.8,3.7,Error suscipit vitae sint.,2023-12-10
E00309,Tina Smith,davidsmith@long.org.au,IT,Hobart,Full-time,APS4,105938,3,1437.9,3.9,,2023-02-19
E00310,Stephanie Cooper,gwhitehead@martin.edu.au,Sales,Perth,Contract,APS3,109638,3,1028.2,1.4,Deserunt delectus reiciendis sequi sed.,2024-05-05
E00311,Wendy Murray,robertscarlos@gonzalez.info,HR,Brisbane,Casual,APS1,94226,1,226.1,1.7,,2024-01-20
E00312,Heather Lambert,craigharvey@stewart.net.au,HR,Melbourne,Contract,APS6,116534,2,1132.4,2.7,Optio possimus corrupti necessitatibus repellat vero cumque et.,2023-02-24
E00313,Michelle Davidson,mary25@ford-howard.net,IT,Darwin,Casual,EL1,98980,2,263.1,2.6,Mollitia cupiditate non sapiente similique consequuntur molestiae.,2024-07-16
E00314,Stephen Jones,mcclainmelissa@johnson.edu.au,Legal,Brisbane,Contract,APS1,167989,5,916.6,1.4,,2023-07-31
E00315,Andrew Green,jvaldez@long-vance.edu.au,HR,Melbourne,Full-time,EL2,100416,4,900.6,4.6,,2023-09-29
E00316,Donna Marshall,sanderswayne@allen.org,Sales,Adelaide,Casual,APS3,108418,2,857.8,2.1,Consequuntur culpa necessitatibus natus sit corporis quasi.,2024-04-21
E00317,Amanda Juarez,bryanwood@barnett.net.au,Marketing,Hobart,Part-time,APS1,147486,1,245.7,2.4,,2024-07-08
E00318,Thomas Keith,hoopermario@schmitt.net,IT,Darwin,Full-time,SES1,170204,4,1491.3,2.7,,2024-07-02
E00319,Laura Bennett,pdiaz@black.org.au,IT,Brisbane,Casual,EL2,178328,1,953.6,4.6,Illo repellendus exercitationem recusandae suscipit ab sunt.,2024-08-08
E00320,David Robertson,jason22@guzman-montoya.org.au,Engineering,Hobart,Part-time,APS3,165966,2,314.5,2.7,Repellat quam laboriosam laboriosam distinctio cum.,2024-11-30
E00321,Alison Williams,dennishunt@thomas.edu,Operations,Canberra,Casual,APS5,179822,1,247.9,3.2,,2024-07-19
E00322,Linda Elliott,johnsjessica@valentine-robinson.edu.au,Engineering,Melbourne,Contract,APS1,79613,2,1063.2,3.3,,2023-04-13
E00323,Sharon Jackson DVM,laurahoover@hanson.net,HR,Sydney,Casual,APS5,94620,4,1213.1,3.3,Quam exercitationem iste nihil.,2024-04-29
E00324,James Rodriguez,alexandrablankenship@barnes.info,Sales,Adelaide,Contract,APS3,176598,3,1273.9,1.2,,2024-05-01
E00325,Linda Rich,davisdonna@ryan.biz,Finance,Brisbane,Casual,APS6,170473,4,1559.0,3.7,In soluta possimus inventore vel laboriosam quisquam.,2023-08-22
E00326,Robert Velez,colemanjonathan@kent.net,Engineering,Darwin,Casual,APS6,139295,1,419.5,1.8,,2024-02-21
E00327,Kimberly Scott,fletcherkristine@mills.org.au,Legal,Sydney,Part-time,APS1,153004,5,785.8,4.1,Illum autem incidunt nesciunt ea modi.,2024-06-20
E00328,Lisa Braun,afischer@bowers.edu,IT,Hobart,Part-time,APS1,66626,3,1297.9,2.1,,2024-04-20
E00329,Dr. Kenneth Schroeder,qfitzgerald@adkins.org,HR,Canberra,Part-time,APS1,137862,4,401.9,4.5,Dolor id excepturi mollitia.,2024-08-23
E00330,Michelle Martin,brockmadeline@frost-graham.com.au,Marketing,Perth,Casual,APS2,66507,2,1551.5,4.1,,2023-08-08
E00331,Jacob Lynch,zarias@douglas.com,IT,Sydney,Contract,APS5,173328,1,906.0,1.5,Odit ipsa dicta omnis.,2023-06-27
E00332,Donna Johnson,christinacraig@allen-smith.org,Marketing,Hobart,Contract,APS5,171619,3,880.3,1.9,,2023-11-06
E00333,Donald Ross,msullivan@smith.edu,Finance,Melbourne,Casual,SES1,137826,5,580.6,3.7,Quas nam nesciunt expedita repellendus.,2024-05-08
E00334,Victor Gibson,qandrews@russell.edu,Marketing,Sydney,Casual,APS6,153204,3,420.2,3.1,,2023-09-04
E00335,Edward Arroyo,nancy94@ramos.org.au,Sales,Hobart,Part-time,APS6,145904,4,1795.7,2.0,Vero itaque itaque nesciunt ad blanditiis.,2024-03-04
E00336,Mark Gamble,laurengutierrez@black-smith.net,Finance,Canberra,Casual,APS4,89145,5,1185.1,2.9,,2024-11-18
E00337,Brandon Nunez,charles27@gomez-shannon.net,Operations,Brisbane,Part-time,SES1,121706,2,1359.6,3.9,,2024-07-26
E00338,Paul Conrad,victorgonzalez@allen.org.au,Legal,Adelaide,Part-time,APS2,157545,3,814.8,4.5,,2024-01-16
E00339,Heather Maxwell,moraemma@vasquez.com,Engineering,Perth,Contract,APS2,143151,5,1086.5,3.5,,2024-04-28
E00340,Jacqueline Stewart,travis84@walker-ray.com,Sales,Darwin,Casual,SES1,174143,2,333.5,1.8,Reiciendis laboriosam molestiae magnam hic placeat cupiditate.,2024-02-24
E00341,Melissa Stevens,smithjason@garcia.org,Operations,Perth,Contract,APS2,83176,3,1178.6,1.0,,2023-10-08
E00342,Cynthia Ruiz,michael76@barnes.net.au,Operations,Hobart,Contract,APS3,162203,1,320.0,2.7,,2024-03-15
E00343,Diana White,tiffanyparks@le.edu,Engineering,Canberra,Full-time,EL1,64944,5,439.0,2.5,,2023-01-15
E00344,James Thomas,thomassmith@porter-cowan.edu,IT,Brisbane,Full-time,APS1,142141,2,484.7,4.5,Quam quos error natus necessitatibus id porro.,2023-11-16
E00345,Robert Woods,colematthew@ward-grant.net,Marketing,Canberra,Full-time,APS3,167982,1,606.9,2.2,,2024-06-16
E00346,Jason Bell,barbarasantos@thompson.edu,Operations,Sydney,Contract,APS6,84697,2,1711.7,4.7,Quod ipsum aspernatur nostrum iure vero sit.,2024-02-18
E00347,Tanya Fisher,esweeney@martin.net.au,Operations,Sydney,Full-time,APS4,137292,5,387.3,2.5,Officiis quae non hic suscipit quos.,2024-10-28
E00348,Nicole Meyer,lgutierrez@martinez.net,Marketing,Sydney,Full-time,SES1,137846,1,1225.3,3.6,,2023-01-21
E00349,Mercedes Miller,randydavis@kelley-johnson.biz,Sales,Sydney,Contract,EL2,93126,4,1293.2,1.8,Quisquam assumenda ea culpa omnis suscipit est.,2024-12-03
E00350,Duane Sims,alisonjackson@alvarado.info,HR,Melbourne,Casual,SES1,151845,2,812.0,4.6,Voluptate molestiae earum ipsam voluptas possimus debitis.,2024-06-07
E00351,Lynn Fields,omills@collins.com.au,HR,Hobart,Part-time,EL2,161968,3,1513.5,4.9,Est impedit culpa ab minima quis.,2024-01-02
E00352,Dustin Nichols,earroyo@smith-jordan.net,Finance,Melbourne,Contract,SES1,150204,4,662.0,1.0,,2024-11-18
E00353,Rebecca Kelley,robertcastro@wright-espinoza.biz,Engineering,Perth,Full-time,APS3,162174,5,227.6,3.9,,2023-09-20
E00354,Connie Miller,zacharymarsh@aguirre.edu,Marketing,Canberra,Contract,APS5,166584,2,1586.0,4.4,,2024-01-04
E00355,Jennifer Castaneda,derrickrodriguez@williamson-nelson.edu.au,HR,Darwin,Full-time,APS2,61267,2,1227.7,1.7,,2024-01-02
E00356,Frank Hernandez DVM,lopezcurtis@martinez-gonzales.com,Marketing,Hobart,Casual,APS2,83969,1,781.3,4.8,,2023-10-06
E00357,Chris Snyder,robert75@terry-johnson.com.au,Engineering,Hobart,Part-time,EL1,151248,1,1768.7,4.4,,2023-04-17
E00358,Tiffany Brown,ejones@lee.biz,Engineering,Darwin,Part-time,EL2,162126,3,1139.3,4.5,,2023-05-14
E00359,Barbara Tate,paulproctor@rojas.org.au,HR,Perth,Contract,EL1,94290,3,121.0,4.5,,2024-06-21
E00360,Ray Boyd,thomasmaldonado@mayer-moore.com,Legal,Hobart,Full-time,SES1,116734,2,919.3,3.7,Maxime ducimus odit dicta suscipit sint dolor.,2024-10-18
E00361,Mark Nguyen,laurarichards@mccormick-smith.com,Finance,Canberra,Part-time,APS1,121510,4,1578.0,1.3,Quos labore nisi fuga at culpa at nulla.,2024-05-18
E00362,Yolanda Garrett,kellyeric@moody.edu,Marketing,Darwin,Part-time,APS1,109628,4,1489.1,1.3,Rem ipsa deserunt porro facere consequatur.,2024-03-30
E00363,Karina Kim,amy73@lopez.net,Engineering,Sydney,Casual,EL2,125191,1,274.5,2.6,,2024-07-24
E00364,Linda Valencia,caseymoore@weiss-weaver.info,Marketing,Darwin,Part-time,SES1,119796,3,717.7,1.2,Quod magni quasi.,2023-08-17
E00365,Lisa Diaz,malikbrown@fuentes.edu,Engineering,Adelaide,Contract,APS6,159525,2,103.7,2.4,,2024-10-10
E00366,Douglas Ortiz,daniel81@conley.org,Legal,Melbourne,Full-time,APS2,177555,2,937.1,4.3,Dicta laborum atque.,2024-02-24
